16 30 7 26 33 18 28 30 1 27 27 16 13 16 8 6 16 1 13 22 2 21 30 9 30 30 30 1 17 2 30 30 8 9 2 30 1 16 2 30 7 16 1 13 22 2 21 16 26 16 14 18 28 1 22 2 16 21 7 16 16 22 16 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 21 26 16 14 18 28 7 16 26 16 14 14 18 28 8 22 26 16 14 28 1 16 2 1 26 16 14 18 28 7 22 16 2 33 7 30 9 30 30 30 30 30 9 30 9 30 10 16 21 16 1 13 22 2 30 10 30 10 30 11 30 30 30 30 30 11 33 8 30 10 30 7 9 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 21 1 16 16 2 16 16 21 16 1 13 22 2 30 7 30 1 16 2 26 33 18 28 30 1 27 27 16 13 16 8 6 16 1 13 22 2 21 30 9 30 30 30 1 17 2 30 30 8 9 2 30 7 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 21 7 16 16 21 1 16 16 7 2 30 7 30 30 1 21 30 8 30 30 1 16 2 33 26 33 18 28 8 2 33 30 1 24 30 8 30 30 30 1 21 16 1 13 22 2 16 9 16 16 9 2 30 30 8 2 33 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 30 8 30 1 22 16 1 13 22 2 30 9 30 30 30 30 30 9 2 30 30 30 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 16 33 7 30 1 16 21 1 16 2 16 30 8 30 30 30 30 30 8 2 33 30 8 33 1 16 2 30 1 13 22 2 33 1 16 2 30 1 13 22 2 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 1 27 27 16 13 16 1 6 16 0 21 2 16 1 13 22 2 21 16 16 16 30 8 30 30 30 30 30 8 2 30 30 7 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
21 30 7 33 30 1 21 2 30 8 33 30 1 30 1 21 2 33 30 8 33 7 2 4 30 7 30 30 30 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
26 22 4 28 26 21 3 28 7 13 30 8 30 30 30 1 21 30 9 30 30 30 30 30 9 2 30 30 8 13 21 16 7 7 16 16 16 16 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 16 30 7 33 30 8 30 30 30 30 30 8 30 1 13 22 2 33 7 21 13 16 30 7 30 30 30 1 22 2 30 1 22 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 8 16 16 33 9 30 1 30 30 1 33 30 9 13 22 2 21 9 16 16 16 30 10 30 30 30 30 30 9 10 2 4 30 8 30 30 7 22 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 1 16 2 16 26 16 14 18 28 1 21 16 1 13 22 2 22 16 1 16 2 1 16 2 16 2 30 7 33 33 30 1 34 7 2 24 1 13 22 2 1 13 22 2 16 30 7 30 30 30 30 30 7 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 16 1 16 2 26 16 14 14 18 28 1 21 16 1 13 22 2 22 16 1 16 2 1 16 2 16 2 30 7 33 33 30 1 34 7 2 24 1 13 22 2 1 13 22 2 16 30 7 30 30 30 30 1 16 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 1 16 2 1 16 2 22 16 1 13 22 2 21 26 16 14 14 18 28 1 16 30 7 30 30 30 30 30 7 2 30 7 33 33 30 1 34 7 2 24 1 13 22 2 1 13 22 2 16 30 7 30 30 30 30 1 17 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 32 30 7 30 30 30 1 30 30 7 2 4 33 7 33 33 33 30 7 24 30 7 33 30 33 30 8 36 30 30 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 24 1 13 22 2 1 13 22 2 30 7 33 30 1 30 30 1 33 7 2 16 1 17 2 1 17 2 17 2 4 30 7 30 30 30 34 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 0 16 16 24 30 7 33 36 30 1 24 16 16 0 16 2 30 7 16 0 21 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 32 30 7 30 1 36 30 8 30 30 30 30 30 7 8 2 16 1 13 22 2 21 16 7 16 24 1 13 22 2 1 13 22 2 16 13 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 30 30 1 22 16 16 1 13 22 2 21 30 8 30 30 1 16 2 30 30 30 8 22 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 30 30 7 2 4 33 7 33 33 33 30 7 24 16 16 1 13 22 2 30 7 30 30 30 1 22 2 30 1 22 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 22 16 2 30 1 21 24 1 13 22 2 1 13 22 2 30 8 30 30 30 1 24 16 2 30 30 8 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 21 30 8 30 30 30 9 13 26 21 3 28 1 26 22 4 28 2 16 10 1 16 16 16 16 16 10 2 21 13 30 9 30 8 2 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 34 30 8 30 1 22 2 30 1 22 2 30 30 30 8 30 1 13 22 2 30 7 4 30 7 30 33 33 1 30 7 2 4 30 7 30 30 30 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 16 26 16 14 18 28 7 22 26 16 14 18 28 1 26 16 14 18 28 1 22 2 26 16 14 14 18 28 7 22 2 33 7 33 30 30 1 13 22 2 26 33 18 28 30 7 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 21 1 16 2 16 1 13 24 2 24 24 16 1 13 24 2 21 1 16 2 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
17 16 1 17 2 1 17 2 16 1 13 22 2 21 30 7 30 30 30 30 8 30 9 30 30 30 30 30 9 26 33 18 28 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 16 22 30 7 30 30 30 1 30 30 7 2 16 1 13 22 2 16 1 16 21 7 16 16 22 16 16 7 2 30 7 30 30 30 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 33 33 1 16 30 8 30 30 30 1 16 32 2 30 30 8 16 32 2 30 1 16 2 30 7 21 16 1 13 22 2 16 16 32 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 16 7 1 22 16 2 16 1 27 27 16 13 16 6 30 8 30 30 30 1 16 32 2 30 30 8 2 16 1 16 0 21 2 1 16 0 21 2 16 7 1 22 16 2 22 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 22 30 7 30 30 30 1 30 30 7 2 16 1 13 22 2 16 1 16 21 7 16 16 22 16 16 7 2 30 7 30 30 30 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 33 30 1 30 1 15 35 2 33 7 16 16 1 13 22 2 30 7 30 30 30 8 30 30 30 30 30 8 30 7 2 26 21 3 28 1 26 22 4 28 2 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 1 16 2 16 7 16 1 16 0 21 2 16 1 13 21 2 22 30 8 26 33 18 28 33 30 1 30 7 8 2 4 30 7 30 30 30 8 30 30 30 30 30 8 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 30 30 7 4 30 7 33 33 30 1 24 30 8 33 30 1 33 33 8 16 2 26 21 3 28 1 26 22 4 28 2 13 22 2 34 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 30 30 30 7 16 24 1 13 22 2 1 13 22 2 30 7 33 33 30 1 34 7 2 26 16 14 18 28 1 16 30 7 30 30 30 30 30 7 2 21 16 1 13 22 2 22 16 1 16 2 1 16 2 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 30 30 1 16 24 1 13 22 2 1 13 22 2 30 8 33 33 30 1 34 8 2 26 16 14 18 28 1 16 30 8 30 30 30 30 30 8 2 21 16 1 13 22 2 22 16 1 16 2 1 16 2 16 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 30 30 7 22 16 2 16 7 13 21 33 8 30 1 24 16 7 2 33 33 30 8 16 7 16 16 16 16 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 1 24 16 16 1 13 22 2 21 21 13 16 30 8 30 30 30 1 22 2 30 1 22 2 30 8 2 30 1 16 2 30 30 7 15 35 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 30 1 16 13 21 21 16 1 13 22 2 30 8 26 33 18 28 30 1 16 2 30 1 16 1 13 22 2 21 21 13 16 30 9 30 30 30 30 1 22 16 2 30 9 22 2 30 8 16 2 30 7 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 16 33 7 30 1 16 16 2 33 30 1 30 7 24 1 13 22 2 1 13 22 2 30 7 30 30 30 30 30 7 2 26 21 3 28 1 26 22 4 28 2 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 21 8 16 16 30 9 30 8 30 8 30 30 1 22 16 2 30 30 1 22 16 2 30 8 33 30 9 16 2 30 1 22 16 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 32 30 7 30 30 30 30 30 7 16 1 13 22 2 22 16 33 7 33 30 30 1 16 32 2 30 1 16 32 2 30 7 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
17 30 7 30 30 30 1 30 30 7 2 16 1 13 22 2 22 16 33 7 33 30 30 1 16 32 2 30 1 16 32 2 30 7 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 21 1 16 2 30 7 30 30 30 1 27 27 16 13 16 1 6 16 2 26 21 3 28 1 26 22 4 28 2 13 22 2 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 26 33 18 28 30 1 13 22 2 30 1 16 1 13 22 2 27 27 16 13 16 27 27 30 8 30 30 30 30 30 8 17 2 30 8 16 16 16 16 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 30 1 30 7 2 21 1 16 1 16 1 13 22 2 21 16 16 30 7 30 30 30 30 30 7 2 30 7 30 30 30 36 7 2 16 1 13 22 2 16 16 32 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 16 1 13 22 2 22 30 7 30 30 30 1 27 27 16 13 16 27 27 16 1 13 22 2 22 16 2 30 30 7 22 16 1 13 22 2 22 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 32 16 16 1 13 22 2 21 16 1 13 22 2 21 16 7 8 16 16 9 16 16 1 16 16 1 16 9 2 16 7 2 16 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 30 1 16 2 30 1 24 30 8 30 30 30 1 21 16 1 13 22 2 16 16 32 2 30 30 8 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 13 16 7 22 16 1 16 16 13 16 7 2 27 27 16 13 16 27 27 30 7 30 30 30 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 1 16 13 21 21 13 16 1 16 1 13 22 2 30 8 30 30 30 30 30 8 2 30 8 30 30 30 30 30 8 2 30 30 7 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 7 16 16 16 16 1 21 16 1 13 22 2 21 16 1 13 22 2 16 16 32 2 16 7 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 1 27 27 16 13 16 27 27 16 1 13 22 2 30 8 30 30 30 1 30 30 8 2 24 1 13 22 2 1 13 22 2 21 8 16 16 16 16 16 16 8 2 30 30 7 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 7 16 16 1 16 16 21 7 2 13 16 7 30 8 30 30 36 30 8 24 16 30 8 30 30 30 30 30 7 8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 22 30 7 30 30 30 1 30 30 7 2 4 30 7 30 33 30 8 30 1 16 16 16 8 1 16 0 21 2 16 0 21 2 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 33 30 8 30 1 33 30 7 16 32 2 33 1 16 2 30 1 13 22 2 33 1 16 2 30 8 13 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 1 27 27 16 13 16 8 6 24 16 1 13 24 2 21 1 21 30 9 30 30 30 30 30 9 2 16 8 13 22 2 30 30 7 22 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 7 16 16 21 1 16 16 16 21 16 1 13 22 2 30 8 30 30 9 30 1 16 32 2 33 30 10 30 30 30 30 30 10 30 9 36 8 2 16 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
22 30 7 30 30 30 1 30 30 7 22 2 16 1 13 22 2 16 24 30 7 33 33 33 33 7 4 30 7 30 30 30 1 17 2 30 30 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 30 7 30 30 8 26 33 18 3 28 30 9 30 1 30 33 1 16 2 30 10 30 30 30 30 30 9 10 2 30 8 30 30 7 16 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
16 16 7 16 16 16 21 1 16 16 16 21 16 1 13 22 2 30 8 30 30 9 30 1 16 32 2 33 30 10 30 30 30 30 30 10 30 9 36 8 2 16 7 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 5
